Local time,Ask,Bid,AskVolume,BidVolume
11.04.2022 03:41:22.260 GMT+0530,1.09043,1.09033,0.9,4.5
11.04.2022 03:41:22.362 GMT+0530,1.09042,1.09033,0.9,0.9
11.04.2022 03:41:28.042 GMT+0530,1.09041,1.09033,0.9,0.9
11.04.2022 03:41:35.558 GMT+0530,1.09044,1.09035,0.9,0.9
11.04.2022 03:41:35.660 GMT+0530,1.09044,1.09036,0.9,0.9
11.04.2022 03:41:35.813 GMT+0530,1.09044,1.09037,0.9,0.9
11.04.2022 03:41:36.748 GMT+0530,1.09038,1.09033,0.9,4.5
11.04.2022 03:41:36.799 GMT+0530,1.0904,1.09033,0.9,0.9
11.04.2022 03:41:37.276 GMT+0530,1.09036,1.09033,1.1,0.9
11.04.2022 03:41:37.328 GMT+0530,1.09035,1.09026,2,11.24
11.04.2022 03:41:37.379 GMT+0530,1.09031,1.09025,0.9,4.5
11.04.2022 03:41:37.482 GMT+0530,1.09031,1.09021,0.9,8.1
11.04.2022 03:41:37.533 GMT+0530,1.09032,1.09023,0.9,7.64
11.04.2022 03:41:38.547 GMT+0530,1.09026,1.09019,0.44,3.6
11.04.2022 03:41:38.598 GMT+0530,1.09029,1.0902,1.1,7.64
11.04.2022 03:41:40.431 GMT+0530,1.0903,1.0902,0.9,7.64
11.04.2022 03:41:40.872 GMT+0530,1.09028,1.09018,0.9,7.64
11.04.2022 03:41:46.115 GMT+0530,1.09029,1.09019,0.9,11.24
11.04.2022 03:41:46.820 GMT+0530,1.0903,1.0902,0.9,11.24
11.04.2022 03:41:47.155 GMT+0530,1.0903,1.09026,0.9,1.13
11.04.2022 03:41:47.206 GMT+0530,1.09032,1.09027,1.34,0.9
11.04.2022 03:41:47.309 GMT+0530,1.0903,1.09027,0.9,3.6
11.04.2022 03:41:47.360 GMT+0530,1.09029,1.09022,1.1,7.64
11.04.2022 03:41:47.411 GMT+0530,1.09026,1.09018,0.9,3.6
11.04.2022 03:41:47.513 GMT+0530,1.09025,1.09017,0.9,3.6
11.04.2022 03:41:50.628 GMT+0530,1.09025,1.09015,0.9,9
11.04.2022 03:41:50.961 GMT+0530,1.09025,1.09017,0.9,7.64
11.04.2022 03:41:51.495 GMT+0530,1.09027,1.09019,0.9,4.5
11.04.2022 03:41:51.547 GMT+0530,1.0903,1.0902,0.9,7.64
11.04.2022 03:41:51.700 GMT+0530,1.0903,1.09021,0.9,3.6
11.04.2022 03:41:51.802 GMT+0530,1.09031,1.09021,0.9,11.24
11.04.2022 03:41:57.326 GMT+0530,1.09028,1.09021,2,3.6
11.04.2022 03:41:57.377 GMT+0530,1.09029,1.09019,0.9,12.14
11.04.2022 03:41:57.479 GMT+0530,1.09029,1.09021,0.9,3.6
11.04.2022 03:41:57.683 GMT+0530,1.09028,1.09021,0.9,3.6
11.04.2022 03:41:57.785 GMT+0530,1.09024,1.09018,1.1,4.5
11.04.2022 03:41:57.836 GMT+0530,1.09027,1.0902,2,0.23
11.04.2022 03:41:57.888 GMT+0530,1.09024,1.09021,0.23,3.6
11.04.2022 03:41:57.939 GMT+0530,1.09027,1.09021,2.22,3.6
11.04.2022 03:41:58.213 GMT+0530,1.09031,1.09026,0.9,7.64
11.04.2022 03:41:58.315 GMT+0530,1.09029,1.09025,0.44,11.24
11.04.2022 03:41:58.367 GMT+0530,1.0903,1.09022,0.44,0.9
11.04.2022 03:41:58.469 GMT+0530,1.09038,1.09036,0.44,0.9
11.04.2022 03:41:58.520 GMT+0530,1.09037,1.09033,1.1,1.8
11.04.2022 03:41:58.572 GMT+0530,1.09034,1.09025,2,7.64
11.04.2022 03:41:58.674 GMT+0530,1.09032,1.09023,0.9,11.24
11.04.2022 03:42:00.104 GMT+0530,1.09031,1.09022,0.9,3.6
11.04.2022 03:42:00.207 GMT+0530,1.09032,1.09023,1.1,8.1
11.04.2022 03:42:00.258 GMT+0530,1.09035,1.09031,0.9,0.9
11.04.2022 03:42:00.562 GMT+0530,1.0903,1.09023,1.55,3.6
11.04.2022 03:42:00.665 GMT+0530,1.0903,1.09022,0.9,3.6
11.04.2022 03:42:00.767 GMT+0530,1.09029,1.0902,0.9,3.6
11.04.2022 03:42:00.818 GMT+0530,1.09026,1.09021,0.9,3.6
11.04.2022 03:42:00.870 GMT+0530,1.09029,1.09019,2.93,12.14
11.04.2022 03:42:00.921 GMT+0530,1.09029,1.09023,0.44,11.24
11.04.2022 03:42:00.972 GMT+0530,1.09033,1.09024,0.23,7.64
11.04.2022 03:42:01.074 GMT+0530,1.09034,1.09024,0.9,7.64
11.04.2022 03:42:01.176 GMT+0530,1.09034,1.09025,0.9,3.6
11.04.2022 03:42:01.754 GMT+0530,1.09034,1.09024,0.9,7.64
11.04.2022 03:42:08.135 GMT+0530,1.09035,1.09031,0.9,0.9
11.04.2022 03:42:08.186 GMT+0530,1.09039,1.09036,5.4,0.9
11.04.2022 03:42:08.774 GMT+0530,1.0904,1.09036,1.8,0.9
11.04.2022 03:42:09.104 GMT+0530,1.09038,1.09036,0.9,0.9
11.04.2022 03:42:09.155 GMT+0530,1.09036,1.09033,0.23,4.5
11.04.2022 03:42:09.207 GMT+0530,1.09033,1.09027,0.9,8.1
11.04.2022 03:42:09.258 GMT+0530,1.09037,1.09035,0.23,0.9
11.04.2022 03:42:09.310 GMT+0530,1.09039,1.09036,0.9,0.9
11.04.2022 03:42:09.463 GMT+0530,1.0904,1.09037,0.9,0.9
11.04.2022 03:42:09.514 GMT+0530,1.09043,1.09038,1.57,3.6
11.04.2022 03:42:09.617 GMT+0530,1.09041,1.09039,0.9,3.6
11.04.2022 03:42:09.813 GMT+0530,1.09041,1.09036,0.44,3.6
11.04.2022 03:42:09.916 GMT+0530,1.09038,1.09035,0.9,0.67
11.04.2022 03:42:10.018 GMT+0530,1.09042,1.09037,1.34,0.9
11.04.2022 03:42:10.120 GMT+0530,1.09042,1.09038,0.9,3.6
11.04.2022 03:42:17.574 GMT+0530,1.09042,1.09039,1.57,3.6
11.04.2022 03:42:32.620 GMT+0530,1.09044,1.09038,3.12,3.6
11.04.2022 03:42:33.215 GMT+0530,1.09046,1.09039,1.13,3.6
11.04.2022 03:42:33.317 GMT+0530,1.09044,1.09038,1.8,4.04
11.04.2022 03:42:33.470 GMT+0530,1.09044,1.0904,1.13,0.44
11.04.2022 03:42:36.009 GMT+0530,1.09045,1.09037,0.9,3.6
11.04.2022 03:42:36.060 GMT+0530,1.09044,1.09035,2,0.9
11.04.2022 03:42:36.111 GMT+0530,1.09042,1.09034,0.9,4.5
11.04.2022 03:42:36.235 GMT+0530,1.09042,1.09035,0.9,0.9
11.04.2022 03:42:36.337 GMT+0530,1.09041,1.09037,0.9,3.6
11.04.2022 03:42:36.388 GMT+0530,1.09041,1.09035,0.9,4.04
11.04.2022 03:42:39.338 GMT+0530,1.09043,1.09039,0.9,3.6
11.04.2022 03:42:39.389 GMT+0530,1.09043,1.09036,1.1,3.6
11.04.2022 03:42:39.542 GMT+0530,1.09043,1.09034,2,4.5
11.04.2022 03:42:39.644 GMT+0530,1.09043,1.09037,1.1,0.44
11.04.2022 03:42:39.746 GMT+0530,1.09045,1.09036,0.9,4.5
11.04.2022 03:42:39.975 GMT+0530,1.09044,1.09036,0.9,0.9
11.04.2022 03:42:40.077 GMT+0530,1.09044,1.09035,0.9,4.5
11.04.2022 03:42:41.976 GMT+0530,1.09044,1.09037,0.9,3.6
11.04.2022 03:42:45.891 GMT+0530,1.09045,1.09037,1.13,3.6
11.04.2022 03:42:47.154 GMT+0530,1.09044,1.09039,0.9,3.6
11.04.2022 03:42:49.882 GMT+0530,1.09044,1.09038,0.9,3.6
11.04.2022 03:42:52.817 GMT+0530,1.09043,1.09035,1.1,0.9
11.04.2022 03:42:52.869 GMT+0530,1.09044,1.09038,0.9,3.6
11.04.2022 03:42:52.971 GMT+0530,1.09045,1.09038,0.9,3.6
11.04.2022 03:42:53.450 GMT+0530,1.09045,1.09037,0.9,3.6
11.04.2022 03:42:57.529 GMT+0530,1.09045,1.09038,0.9,3.6
11.04.2022 03:42:58.851 GMT+0530,1.09043,1.09036,0.9,3.6
11.04.2022 03:42:58.953 GMT+0530,1.09042,1.09035,1.1,3.6
11.04.2022 03:42:59.055 GMT+0530,1.09041,1.09032,0.9,4.5
11.04.2022 03:42:59.157 GMT+0530,1.09038,1.09031,0.44,4.5
11.04.2022 03:42:59.259 GMT+0530,1.09038,1.09034,1.34,3.6
11.04.2022 03:42:59.412 GMT+0530,1.09038,1.09031,1.34,3.6
11.04.2022 03:43:00.110 GMT+0530,1.09037,1.09034,1.34,3.6
11.04.2022 03:43:02.566 GMT+0530,1.09037,1.09033,1.34,3.6
11.04.2022 03:43:02.772 GMT+0530,1.09035,1.09028,1.13,3.6
11.04.2022 03:43:02.823 GMT+0530,1.09034,1.0903,0.9,3.6
11.04.2022 03:43:02.925 GMT+0530,1.09034,1.09027,0.9,3.6
11.04.2022 03:43:03.027 GMT+0530,1.09034,1.09026,0.9,3.6
11.04.2022 03:43:03.129 GMT+0530,1.09033,1.09024,0.9,3.6
11.04.2022 03:43:03.281 GMT+0530,1.0903,1.09025,0.9,3.6
11.04.2022 03:43:03.333 GMT+0530,1.09031,1.09022,0.9,4.5
11.04.2022 03:43:03.434 GMT+0530,1.09031,1.09023,0.9,3.6
11.04.2022 03:43:04.265 GMT+0530,1.09029,1.09021,0.9,3.6
11.04.2022 03:43:04.368 GMT+0530,1.09033,1.09027,0.9,3.6
11.04.2022 03:43:05.684 GMT+0530,1.09034,1.09026,1.1,0.9
11.04.2022 03:43:05.786 GMT+0530,1.09035,1.09027,0.9,3.6
11.04.2022 03:43:06.148 GMT+0530,1.09034,1.09027,0.9,3.6
11.04.2022 03:43:06.250 GMT+0530,1.09031,1.09025,0.9,3.6
11.04.2022 03:43:06.301 GMT+0530,1.09031,1.09022,0.9,4.5
11.04.2022 03:43:06.591 GMT+0530,1.09032,1.09023,0.9,0.9
11.04.2022 03:43:06.693 GMT+0530,1.09034,1.09025,0.9,4.5
11.04.2022 03:43:06.795 GMT+0530,1.09034,1.09028,0.9,3.6
11.04.2022 03:43:10.792 GMT+0530,1.09036,1.09027,2,4.5
11.04.2022 03:43:10.894 GMT+0530,1.09037,1.09028,2,4.5
11.04.2022 03:43:11.148 GMT+0530,1.09034,1.09028,0.9,3.6
11.04.2022 03:43:11.199 GMT+0530,1.09034,1.09026,0.9,3.6
11.04.2022 03:43:13.348 GMT+0530,1.09033,1.09027,0.9,3.6
11.04.2022 03:43:19.960 GMT+0530,1.0903,1.09024,0.9,3.6
11.04.2022 03:43:20.011 GMT+0530,1.0903,1.09021,0.9,4.73
11.04.2022 03:43:20.964 GMT+0530,1.0903,1.09022,0.9,3.6
11.04.2022 03:43:23.596 GMT+0530,1.09029,1.0902,1.8,3.83
11.04.2022 03:43:23.698 GMT+0530,1.09028,1.0902,0.9,3.83
11.04.2022 03:43:23.750 GMT+0530,1.09026,1.09023,0.9,3.6
11.04.2022 03:43:25.264 GMT+0530,1.09025,1.09017,0.9,4.73
11.04.2022 03:43:25.315 GMT+0530,1.09027,1.09021,2,3.6
11.04.2022 03:43:26.624 GMT+0530,1.09026,1.09021,0.9,3.6
11.04.2022 03:43:26.726 GMT+0530,1.09023,1.09018,1.13,3.6
11.04.2022 03:43:26.828 GMT+0530,1.09026,1.0902,2.45,3.6
11.04.2022 03:43:26.931 GMT+0530,1.09026,1.09019,1.55,3.6
11.04.2022 03:43:27.032 GMT+0530,1.09026,1.09021,0.44,3.6
11.04.2022 03:43:27.176 GMT+0530,1.09027,1.09019,2,3.6
11.04.2022 03:43:33.640 GMT+0530,1.09022,1.09018,0.9,3.6
11.04.2022 03:43:33.692 GMT+0530,1.09023,1.09018,0.44,0.23
11.04.2022 03:43:33.743 GMT+0530,1.09026,1.0902,2,3.6
11.04.2022 03:43:33.845 GMT+0530,1.09026,1.09021,0.9,3.6
11.04.2022 03:43:37.888 GMT+0530,1.09025,1.09019,1.1,3.6
11.04.2022 03:43:41.380 GMT+0530,1.09022,1.09015,1.1,3.6
11.04.2022 03:43:41.482 GMT+0530,1.09019,1.09013,0.9,4.5
11.04.2022 03:43:41.533 GMT+0530,1.09024,1.09013,2.68,4.5
11.04.2022 03:43:41.584 GMT+0530,1.09022,1.09013,1.1,8.1
11.04.2022 03:43:42.522 GMT+0530,1.09019,1.09013,0.9,3.6
11.04.2022 03:43:42.573 GMT+0530,1.09021,1.09013,1.1,3.6
11.04.2022 03:43:43.733 GMT+0530,1.09019,1.09011,0.23,3.6
11.04.2022 03:43:43.836 GMT+0530,1.0902,1.09012,0.23,3.6
11.04.2022 03:43:44.412 GMT+0530,1.09021,1.09012,1.55,3.6
11.04.2022 03:43:45.155 GMT+0530,1.09018,1.09009,1.1,4.5
11.04.2022 03:43:48.546 GMT+0530,1.09019,1.0901,2,4.5
11.04.2022 03:43:49.174 GMT+0530,1.09019,1.09011,2,3.6
11.04.2022 03:43:50.114 GMT+0530,1.09016,1.0901,0.9,3.6
11.04.2022 03:43:51.310 GMT+0530,1.09019,1.0901,2,3.6
11.04.2022 03:43:51.361 GMT+0530,1.09019,1.09012,0.9,3.6
11.04.2022 03:43:53.751 GMT+0530,1.0902,1.09012,0.9,3.6
11.04.2022 03:43:53.853 GMT+0530,1.09015,1.09007,1.1,4.5
11.04.2022 03:43:54.275 GMT+0530,1.09015,1.09006,0.9,4.5
11.04.2022 03:43:54.377 GMT+0530,1.09016,1.09009,2,3.6
11.04.2022 03:43:54.479 GMT+0530,1.09017,1.09009,1.1,4.5
11.04.2022 03:43:55.688 GMT+0530,1.09017,1.0901,2.45,0.9
11.04.2022 03:43:56.190 GMT+0530,1.09016,1.09008,1.1,4.5
11.04.2022 03:43:56.241 GMT+0530,1.09016,1.0901,1.1,3.6
11.04.2022 03:43:56.343 GMT+0530,1.09017,1.09009,1.1,3.6
11.04.2022 03:44:02.130 GMT+0530,1.09019,1.09013,1.1,3.6
11.04.2022 03:44:02.232 GMT+0530,1.0902,1.09014,1.1,3.6
11.04.2022 03:44:02.334 GMT+0530,1.09022,1.09017,0.44,3.6
11.04.2022 03:44:02.385 GMT+0530,1.09024,1.09018,3.35,3.6
11.04.2022 03:44:02.437 GMT+0530,1.09022,1.09014,1.1,4.5
11.04.2022 03:44:02.539 GMT+0530,1.09022,1.09013,2,4.5
11.04.2022 03:44:07.485 GMT+0530,1.09022,1.09014,0.9,1.34
11.04.2022 03:44:07.587 GMT+0530,1.09023,1.09016,2,3.6
11.04.2022 03:44:13.345 GMT+0530,1.09032,1.09029,1.34,0.9
11.04.2022 03:44:13.447 GMT+0530,1.09035,1.09031,0.9,3.6
11.04.2022 03:44:13.498 GMT+0530,1.09037,1.09031,1.55,3.6
11.04.2022 03:44:13.651 GMT+0530,1.09036,1.09029,1.1,5.4
11.04.2022 03:44:13.702 GMT+0530,1.09036,1.09031,0.9,3.6
11.04.2022 03:44:13.754 GMT+0530,1.09029,1.09025,2.24,3.6
11.04.2022 03:44:13.856 GMT+0530,1.09027,1.09025,1.8,0.9
11.04.2022 03:44:13.907 GMT+0530,1.09029,1.09028,1.13,0.9
11.04.2022 03:44:13.959 GMT+0530,1.09029,1.09024,0.23,0.9
11.04.2022 03:44:14.010 GMT+0530,1.09027,1.0902,0.9,3.6
11.04.2022 03:44:14.112 GMT+0530,1.09028,1.0902,0.9,3.6
11.04.2022 03:44:14.779 GMT+0530,1.09026,1.0902,1.1,3.6
11.04.2022 03:44:16.515 GMT+0530,1.09027,1.09021,1.1,3.6
11.04.2022 03:44:16.566 GMT+0530,1.09029,1.0902,2,5.4
11.04.2022 03:44:16.676 GMT+0530,1.09028,1.09023,2,3.6
11.04.2022 03:44:16.879 GMT+0530,1.09026,1.0902,1.32,3.6
11.04.2022 03:44:17.083 GMT+0530,1.09026,1.09021,0.23,3.6
11.04.2022 03:44:18.274 GMT+0530,1.09026,1.09022,1.1,3.6
11.04.2022 03:44:21.500 GMT+0530,1.09026,1.09019,1.1,4.5
11.04.2022 03:44:22.250 GMT+0530,1.09027,1.09021,1.1,3.6
11.04.2022 03:44:24.454 GMT+0530,1.09028,1.0902,2,3.6
11.04.2022 03:44:24.682 GMT+0530,1.09028,1.09019,2,4.5
11.04.2022 03:44:24.806 GMT+0530,1.09028,1.0902,2,3.6
11.04.2022 03:44:27.907 GMT+0530,1.09033,1.09027,1.1,3.6
11.04.2022 03:44:28.010 GMT+0530,1.09035,1.09027,1.1,4.5
11.04.2022 03:44:28.112 GMT+0530,1.09037,1.09028,2.9,4.5
11.04.2022 03:44:28.214 GMT+0530,1.09034,1.09028,0.9,3.6
11.04.2022 03:44:28.265 GMT+0530,1.09032,1.09025,1.8,4.5
11.04.2022 03:44:28.367 GMT+0530,1.09032,1.09024,0.9,5.4
11.04.2022 03:44:28.469 GMT+0530,1.09033,1.09025,0.9,3.6
11.04.2022 03:44:29.090 GMT+0530,1.09033,1.09027,2,3.6
11.04.2022 03:44:30.103 GMT+0530,1.09031,1.09025,1.1,3.6
11.04.2022 03:44:41.861 GMT+0530,1.09032,1.09025,0.9,3.6
11.04.2022 03:44:42.698 GMT+0530,1.09032,1.09027,0.9,3.6
11.04.2022 03:44:42.851 GMT+0530,1.09028,1.0902,0.9,5.84
11.04.2022 03:44:42.902 GMT+0530,1.0903,1.09021,2,5.63
11.04.2022 03:44:42.953 GMT+0530,1.09028,1.09021,2,3.6
11.04.2022 03:44:43.055 GMT+0530,1.09028,1.09019,0.9,4.73
11.04.2022 03:44:43.107 GMT+0530,1.09029,1.09022,0.9,3.6
11.04.2022 03:44:43.340 GMT+0530,1.09029,1.0902,2,0.9
11.04.2022 03:44:44.485 GMT+0530,1.0903,1.09022,0.9,3.6
11.04.2022 03:44:44.588 GMT+0530,1.09029,1.09022,0.9,3.6
11.04.2022 03:44:44.689 GMT+0530,1.09028,1.09022,0.9,4.5
11.04.2022 03:44:44.893 GMT+0530,1.09029,1.09022,0.9,3.6
11.04.2022 03:44:45.734 GMT+0530,1.09029,1.09021,2.22,0.9
11.04.2022 03:44:47.656 GMT+0530,1.09029,1.09022,1.13,3.6
11.04.2022 03:44:52.578 GMT+0530,1.09024,1.09019,0.44,3.6
11.04.2022 03:44:52.630 GMT+0530,1.09024,1.09016,2,3.6
11.04.2022 03:44:52.732 GMT+0530,1.09024,1.09017,2.22,3.6
11.04.2022 03:44:52.783 GMT+0530,1.09019,1.09016,0.9,3.6
11.04.2022 03:44:52.834 GMT+0530,1.09015,1.09011,0.9,3.6
11.04.2022 03:44:52.886 GMT+0530,1.09013,1.09009,2.7,3.6
11.04.2022 03:44:52.988 GMT+0530,1.09014,1.09008,2.9,4.5
11.04.2022 03:44:53.039 GMT+0530,1.09013,1.09005,1.13,4.5
11.04.2022 03:44:53.141 GMT+0530,1.09012,1.09004,1.13,5.4
11.04.2022 03:44:54.437 GMT+0530,1.09011,1.09006,0.9,3.6
11.04.2022 03:44:54.489 GMT+0530,1.0901,1.09004,2.03,3.6
11.04.2022 03:44:54.540 GMT+0530,1.09009,1.09006,0.9,3.6
11.04.2022 03:44:54.591 GMT+0530,1.09009,1.09002,0.9,6.3
11.04.2022 03:44:54.643 GMT+0530,1.0901,1.09005,0.9,3.6
11.04.2022 03:44:55.008 GMT+0530,1.0901,1.09001,0.9,5.4
11.04.2022 03:44:55.110 GMT+0530,1.0901,1.09005,0.9,3.6
11.04.2022 03:44:55.212 GMT+0530,1.0901,1.09001,0.9,4.5
11.04.2022 03:44:56.769 GMT+0530,1.0901,1.09004,0.23,4.5
11.04.2022 03:44:57.427 GMT+0530,1.09009,1.09002,2.47,3.6
11.04.2022 03:44:57.529 GMT+0530,1.09009,1.09004,2.47,3.6
11.04.2022 03:44:59.559 GMT+0530,1.0901,1.09004,2,3.6
11.04.2022 03:44:59.661 GMT+0530,1.09011,1.09002,2,4.5
11.04.2022 03:45:00.279 GMT+0530,1.09011,1.09004,1.1,3.6
11.04.2022 03:45:00.391 GMT+0530,1.09012,1.09004,2.9,3.6
11.04.2022 03:45:00.930 GMT+0530,1.09013,1.09006,1.1,4.5
11.04.2022 03:45:00.981 GMT+0530,1.09015,1.09006,3.12,4.5
11.04.2022 03:45:01.083 GMT+0530,1.09015,1.09007,2,0.9
11.04.2022 03:45:01.185 GMT+0530,1.09015,1.09008,2,3.6
11.04.2022 03:45:01.287 GMT+0530,1.09016,1.09007,2.9,0.9
11.04.2022 03:45:01.490 GMT+0530,1.09016,1.09008,2,3.6
11.04.2022 03:45:01.645 GMT+0530,1.09014,1.09008,1.1,0.9
11.04.2022 03:45:02.400 GMT+0530,1.09016,1.09007,2.9,0.9
11.04.2022 03:45:03.629 GMT+0530,1.09015,1.09007,1.1,0.9
11.04.2022 03:45:04.062 GMT+0530,1.09015,1.09008,2.9,0.9
11.04.2022 03:45:04.687 GMT+0530,1.09018,1.09012,2,3.6
11.04.2022 03:45:04.789 GMT+0530,1.0902,1.09012,1.1,4.5
11.04.2022 03:45:04.893 GMT+0530,1.09021,1.09013,2,4.5
11.04.2022 03:45:06.098 GMT+0530,1.09018,1.09012,1.8,3.6
11.04.2022 03:45:06.200 GMT+0530,1.09018,1.09013,1.8,3.6
11.04.2022 03:45:06.302 GMT+0530,1.09018,1.09011,3.8,3.6
11.04.2022 03:45:06.455 GMT+0530,1.09018,1.09012,2.9,3.6
11.04.2022 03:45:08.510 GMT+0530,1.09016,1.09012,0.9,3.6
11.04.2022 03:45:08.562 GMT+0530,1.09015,1.09008,1.8,3.6
11.04.2022 03:45:09.066 GMT+0530,1.09015,1.09007,0.9,4.5
11.04.2022 03:45:10.332 GMT+0530,1.09015,1.09008,0.9,3.6
11.04.2022 03:45:12.542 GMT+0530,1.09016,1.09008,2.22,3.6
11.04.2022 03:45:15.164 GMT+0530,1.09014,1.09008,0.9,3.6
11.04.2022 03:45:15.216 GMT+0530,1.09014,1.09005,2.9,4.5
11.04.2022 03:45:15.318 GMT+0530,1.09009,1.09003,1.1,3.6
11.04.2022 03:45:15.420 GMT+0530,1.0901,1.09004,2,3.6
11.04.2022 03:45:15.522 GMT+0530,1.09008,1.09002,4.25,3.6
11.04.2022 03:45:15.624 GMT+0530,1.09007,1.09002,0.23,3.6
11.04.2022 03:45:15.795 GMT+0530,1.09008,1.09,3.58,3.6
11.04.2022 03:45:15.846 GMT+0530,1.09008,1.09002,3.58,3.6
11.04.2022 03:45:16.503 GMT+0530,1.09006,1.09002,0.23,3.6
11.04.2022 03:45:16.757 GMT+0530,1.09006,1.09,1.32,3.6
11.04.2022 03:45:16.808 GMT+0530,1.09008,1.09002,4.02,3.6
11.04.2022 03:45:18.513 GMT+0530,1.09007,1.09002,0.23,3.6
11.04.2022 03:45:21.302 GMT+0530,1.09009,1.09004,3.12,0.44
11.04.2022 03:45:21.404 GMT+0530,1.0901,1.09002,1.1,0.9
11.04.2022 03:45:21.506 GMT+0530,1.09011,1.09002,6.5,4.5
11.04.2022 03:45:21.608 GMT+0530,1.09011,1.09003,2,3.6
11.04.2022 03:45:21.929 GMT+0530,1.09011,1.09002,2,4.5
11.04.2022 03:45:22.906 GMT+0530,1.09013,1.09008,2,3.6
11.04.2022 03:45:23.008 GMT+0530,1.09014,1.09006,2,3.6
11.04.2022 03:45:23.110 GMT+0530,1.09015,1.09007,0.9,3.6
11.04.2022 03:45:23.212 GMT+0530,1.09014,1.09007,0.9,3.6
11.04.2022 03:45:23.314 GMT+0530,1.09013,1.09006,1.1,3.6
11.04.2022 03:45:23.365 GMT+0530,1.0901,1.09002,2,4.5
11.04.2022 03:45:23.416 GMT+0530,1.09008,1.09002,0.9,3.6
11.04.2022 03:45:23.519 GMT+0530,1.09012,1.09006,1.1,3.6
11.04.2022 03:45:23.671 GMT+0530,1.09012,1.09005,1.1,3.6
11.04.2022 03:45:23.773 GMT+0530,1.09012,1.09004,2,3.6
11.04.2022 03:45:23.875 GMT+0530,1.0901,1.09004,1.1,3.6
11.04.2022 03:45:28.129 GMT+0530,1.09011,1.09004,1.1,3.6
11.04.2022 03:45:28.553 GMT+0530,1.0901,1.09006,1.1,0.23
11.04.2022 03:45:28.807 GMT+0530,1.09015,1.09009,1.1,2.47
11.04.2022 03:45:28.909 GMT+0530,1.09016,1.0901,1.1,4.5
11.04.2022 03:45:29.164 GMT+0530,1.09016,1.09009,1.1,5.4
11.04.2022 03:45:29.266 GMT+0530,1.09015,1.09008,0.9,4.04
11.04.2022 03:45:35.270 GMT+0530,1.09014,1.09008,1.1,3.6
11.04.2022 03:45:35.616 GMT+0530,1.09016,1.09009,2,3.6
11.04.2022 03:45:45.225 GMT+0530,1.09015,1.09009,1.1,3.6
11.04.2022 03:45:45.278 GMT+0530,1.09013,1.09007,1.1,0.9
11.04.2022 03:45:45.380 GMT+0530,1.09012,1.09005,0.9,3.6
11.04.2022 03:45:45.483 GMT+0530,1.09011,1.09005,1.1,3.6
11.04.2022 03:45:45.687 GMT+0530,1.09011,1.09004,1.1,3.6
11.04.2022 03:45:47.017 GMT+0530,1.09011,1.09005,1.1,0.44
11.04.2022 03:45:47.305 GMT+0530,1.0901,1.09004,1.1,4.5
11.04.2022 03:45:47.407 GMT+0530,1.09011,1.09004,2,0.44
11.04.2022 03:45:48.661 GMT+0530,1.09009,1.09005,1.1,4.04
11.04.2022 03:45:51.634 GMT+0530,1.09011,1.09004,2,0.44
11.04.2022 03:45:52.815 GMT+0530,1.0901,1.09004,1.1,4.04
11.04.2022 03:45:55.331 GMT+0530,1.09012,1.09006,1.1,4.5
11.04.2022 03:45:55.382 GMT+0530,1.09012,1.09004,2,4.04
11.04.2022 03:45:55.788 GMT+0530,1.0901,1.09005,1.1,4.04
11.04.2022 03:46:00.235 GMT+0530,1.09012,1.09006,1.1,3.6
11.04.2022 03:46:02.564 GMT+0530,1.09015,1.09009,2.9,4.5
11.04.2022 03:46:02.666 GMT+0530,1.09016,1.0901,1.1,4.94
11.04.2022 03:46:02.768 GMT+0530,1.09017,1.09011,1.1,3.6
11.04.2022 03:46:02.985 GMT+0530,1.09015,1.0901,1.34,4.5
11.04.2022 03:46:03.037 GMT+0530,1.09014,1.09008,1.1,4.5
11.04.2022 03:46:03.088 GMT+0530,1.09016,1.09008,2,4.5
11.04.2022 03:46:04.349 GMT+0530,1.09019,1.09011,2,4.94
11.04.2022 03:46:04.451 GMT+0530,1.09021,1.09013,1.1,1.34
11.04.2022 03:46:04.553 GMT+0530,1.0902,1.09013,1.1,4.94
11.04.2022 03:46:04.873 GMT+0530,1.09021,1.09014,1.1,3.6
11.04.2022 03:46:05.764 GMT+0530,1.0902,1.09013,1.1,1.34
11.04.2022 03:46:06.224 GMT+0530,1.09021,1.09013,2,4.94
11.04.2022 03:46:06.680 GMT+0530,1.09022,1.09016,1.1,3.6
11.04.2022 03:46:06.832 GMT+0530,1.09023,1.09016,1.1,3.6
11.04.2022 03:46:06.934 GMT+0530,1.09021,1.09014,2,3.6
11.04.2022 03:46:09.633 GMT+0530,1.09022,1.09016,1.1,3.6
11.04.2022 03:46:09.957 GMT+0530,1.0902,1.09014,1.34,3.6
11.04.2022 03:46:10.009 GMT+0530,1.09019,1.09012,0.9,3.6
11.04.2022 03:46:10.111 GMT+0530,1.09018,1.09012,1.1,3.6
11.04.2022 03:46:10.213 GMT+0530,1.09019,1.09011,3.12,5.17
11.04.2022 03:46:15.574 GMT+0530,1.09017,1.0901,2.47,4.5
11.04.2022 03:46:15.676 GMT+0530,1.09015,1.09009,1.1,3.6
11.04.2022 03:46:25.896 GMT+0530,1.09014,1.09008,0.9,3.6
11.04.2022 03:46:26.048 GMT+0530,1.09013,1.09007,1.1,4.94
11.04.2022 03:46:26.150 GMT+0530,1.09014,1.09008,2,3.6
11.04.2022 03:46:31.700 GMT+0530,1.09015,1.09009,2.9,3.6
